Etiqueta de rotatividade,Duração da conta (em meses),Chamadas locais,Minutos Local,Chamadas internacionais,Minutos Internacional,Plano Internacional Ativo,Plano internacional,Tarifas internacionais extras,Chamadas de atendimento ao cliente,Média mensal de GB para download,Plano de Dados Ilimitado,Cobranças extras de dados,Estado,Gênero,Idade,Menos de 30,Idoso,Grupo,Número de Clientes por Grupo,Proteção de Dispositivo & Online Backup,Tipo de Contrato,Modo de Pagamento,Cobrança Mensal,Total de Cobranças,Categoria de Rotatividade,Motivo da Rotatividade
Não,30,69,150.9,60.0,306.0,Sim,Não,61.2,0,15,Não,24,MI,Feminino,24,Sim,Não,Não,0,Não,Mensal,Débito Automático,59,1771,,
Não,3,14,36.7,6.0,41.4,Sim,Sim,0.0,0,4,Sim,0,TN,Feminino,59,Não,Não,Não,0,Não,Mensal,Cheque,28,80,,
Sim,17,27,69.8,136.0,139.4,Sim,Não,69.7,0,12,Sim,0,CA,Feminino,80,Não,Sim,Não,0,Sim,2 Anos,Cartão de Crédito,17,304,,
Não,8,43,100.3,72.0,108.0,Sim,Sim,0.0,0,0,Não,0,IL,Masculino,42,Não,Não,Não,0,Não,Anual,Cheque,11,90,,
Não,5,35,45.5,20.0,43.5,Sim,Não,14.5,0,28,Sim,0,PA,Feminino,32,Não,Não,Não,0,Não,Mensal,Débito Automático,50,254,,
Não,49,71,196.3,196.0,166.6,Sim,Não,55.5,0,5,Sim,0,TX,Feminino,36,Não,Não,Não,0,Sim,2 Anos,Débito Automático,36,1773,,
Não,9,39,128.6,36.0,115.2,Sim,Não,28.8,0,0,Não,0,VA,Masculino,30,Não,Não,Não,0,Não,Mensal,Débito Automático,8,68,,
Não,3,8,25.3,12.0,35.1,Sim,Sim,0.0,0,9,Sim,0,MO,Masculino,58,Não,Não,Não,0,Não,Mensal,Débito Automático,50,158,,
Não,46,151,502.6,138.0,266.8,Sim,Não,53.4,0,3,Sim,0,FL,Masculino,39,Não,Não,Não,0,Não,Mensal,Cartão de Crédito,30,1362,,
Não,67,291,809.2,134.0,676.7,Sim,Não,225.6,0,29,Sim,0,WI,Feminino,23,Sim,Não,Não,0,Sim,Anual,Cheque,43,2925,,
Não,58,330,578.7,464.0,846.8,Sim,Não,169.4,0,0,Não,0,KY,Feminino,58,Não,Não,Não,0,Não,Anual,Débito Automático,12,667,,
Não,34,99,302.8,136.0,445.4,Sim,Não,89.1,0,11,Sim,0,MD,Masculino,52,Não,Não,Não,0,Sim,Mensal,Débito Automático,47,1574,,
Não,1,5,14.0,3.0,13.3,Sim,Não,2.7,0,7,Não,5,VT,Masculino,40,Não,Não,Não,0,Não,Mensal,Débito Automático,25,25,,
Não,14,31,114.7,56.0,191.8,Sim,Não,95.9,0,3,Sim,0,CT,Masculino,36,Não,Não,Não,0,Sim,Mensal,Débito Automático,32,462,,
Não,19,69,185.7,95.0,218.5,Sim,Não,72.8,0,5,Sim,0,VA,Masculino,80,Não,Sim,Não,0,Sim,2 Anos,Débito Automático,36,667,,
Não,73,268,728.1,511.0,554.8,Sim,Não,138.7,0,1,Sim,0,WY,Feminino,42,Não,Não,Não,0,Sim,2 Anos,Cartão de Crédito,62,4489,,
Não,66,207,395.9,396.0,594.0,Sim,Não,118.8,0,7,Sim,0,NY,Masculino,41,Não,Não,Não,0,Sim,2 Anos,Cartão de Crédito,45,2968,,
Não,69,272,624.2,276.0,683.1,Sim,Não,341.6,0,10,Sim,0,NC,Masculino,29,Sim,Não,Não,0,Sim,2 Anos,Débito Automático,39,2727,,
Não,1,4,11.0,3.0,18.2,Sim,Não,3.6,0,0,Não,0,IL,Feminino,33,Não,Não,Não,0,Não,Mensal,Débito Automático,13,13,,
Não,3,16,39.1,15.0,25.2,Sim,Sim,0.0,0,0,Não,0,WY,Masculino,31,Não,Não,Não,0,Não,Mensal,Cartão de Crédito,9,23,,
Não,72,218,504.4,288.0,748.8,Sim,Não,374.4,0,4,Sim,0,OR,Feminino,71,Não,Sim,Não,0,Sim,2 Anos,Débito Automático,45,3218,,
Não,12,59,190.7,36.0,69.6,Sim,Não,34.8,0,20,Sim,0,NV,Masculino,29,Sim,Não,Não,0,Não,Anual,Débito Automático,23,276,,
Não,12,33,93.0,60.0,91.2,Sim,Não,18.2,0,0,Não,0,WV,Masculino,24,Sim,Não,Não,0,Não,Anual,Cheque,8,92,,
Não,27,274,438.6,216.0,294.3,Sim,Não,147.2,0,14,Sim,0,VA,Feminino,46,Não,Não,Não,0,Não,Anual,Cartão de Crédito,22,613,,
Não,48,84,240.0,144.0,307.2,Sim,Sim,0.0,0,7,Sim,0,CT,Masculino,63,Não,Não,Não,0,Sim,2 Anos,Cartão de Crédito,52,2496,,
Não,5,9,20.9,30.0,45.5,Sim,Não,9.1,0,8,Sim,0,MI,Masculino,37,Não,Não,Não,0,Sim,Mensal,Débito Automático,39,203,,
Não,1,3,7.0,5.0,8.9,Sim,Não,4.5,0,7,Não,4,SC,Feminino,61,Não,Não,Não,0,Não,Mensal,Débito Automático,35,35,,
Não,8,41,113.2,40.0,97.6,Sim,Não,48.8,0,0,Não,0,NY,Feminino,20,Sim,Não,Não,0,Não,Anual,Débito Automático,13,106,,
Não,7,33,88.4,42.0,75.6,Sim,Não,18.9,0,11,Sim,0,MT,Masculino,41,Não,Não,Não,0,Não,Mensal,Débito Automático,23,172,,
Não,20,81,196.4,140.0,220.0,Sim,Não,110.0,0,5,Sim,0,WY,Masculino,37,Não,Não,Não,0,Sim,Mensal,Cartão de Crédito,35,682,,
Não,70,186,421.4,350.0,784.0,Sim,Não,392.0,0,5,Sim,0,IN,Masculino,47,Não,Não,Não,0,Não,Anual,Cartão de Crédito,29,2023,,
Não,31,80,250.1,62.0,443.3,Sim,Não,110.8,0,11,Sim,0,CO,Feminino,65,Não,Não,Não,0,Sim,Anual,Débito Automático,51,1592,,
Não,38,83,189.0,0.0,0.0,Não,Sim,0.0,0,14,Não,42,WY,Feminino,79,Não,Sim,Não,0,Não,Anual,Cartão de Crédito,37,1387,,
Não,12,44,99.0,60.0,134.4,Sim,Não,67.2,0,41,Sim,0,SD,Feminino,26,Sim,Não,Não,0,Sim,Mensal,Débito Automático,28,350,,
Não,71,582,1140.8,497.0,923.0,Sim,Não,307.7,0,1,Sim,0,WV,Feminino,54,Não,Não,Não,0,Sim,Anual,Débito Automático,52,3718,,
Não,42,228,422.5,252.0,457.8,Sim,Não,152.6,0,4,Sim,0,CO,Feminino,44,Não,Não,Não,0,Não,Mensal,Débito Automático,46,1942,,
Não,25,135,326.9,175.0,160.0,Sim,Sim,0.0,0,0,Não,0,IL,Feminino,21,Sim,Não,Não,0,Não,Anual,Débito Automático,11,277,,
Não,27,141,345.8,135.0,321.3,Sim,Não,160.7,0,37,Não,40,IA,Masculino,25,Sim,Não,Não,0,Sim,Anual,Débito Automático,49,1291,,
Não,11,30,65.4,44.0,102.3,Sim,Não,20.5,0,7,Sim,0,GA,Masculino,51,Não,Não,Não,0,Não,Mensal,Débito Automático,14,147,,
Não,28,160,416.6,140.0,308.0,Sim,Não,61.6,0,1,Sim,0,AK,Feminino,82,Não,Sim,Não,0,Sim,2 Anos,Débito Automático,45,1240,,
Sim,12,64,181.7,48.0,106.8,Sim,Não,53.4,0,9,Sim,0,CA,Feminino,32,Não,Não,Não,0,Sim,Anual,Débito Automático,25,307,,
Não,70,151,350.4,210.0,763.0,Sim,Não,152.6,0,19,Sim,0,CO,Masculino,19,Sim,Não,Não,0,Sim,Mensal,Débito Automático,21,1464,,
Não,1,6,13.0,6.0,15.2,Sim,Não,3.0,0,2,Sim,0,KY,Masculino,77,Não,Sim,Não,0,Não,2 Anos,Débito Automático,36,36,,
Não,20,39,81.0,40.0,74.0,Sim,Não,18.5,0,0,Não,0,SC,Feminino,37,Não,Não,Não,0,Não,Anual,Cheque,9,175,,
Não,25,43,100.7,150.0,215.0,Sim,Não,107.5,0,0,Não,0,KY,Masculino,61,Não,Não,Não,0,Não,Mensal,Débito Automático,11,284,,
Não,18,70,163.1,108.0,235.8,Sim,Não,59.0,0,6,Sim,0,WV,Feminino,47,Não,Não,Não,0,Sim,Mensal,Cartão de Crédito,13,243,,
Não,59,277,886.6,295.0,590.0,Sim,Não,147.5,0,11,Sim,0,MA,Masculino,80,Não,Sim,Não,0,Sim,Anual,Cartão de Crédito,39,2335,,
Não,30,82,237.8,90.0,468.0,Sim,Não,156.0,0,6,Sim,0,MD,Masculino,34,Não,Não,Não,0,Sim,2 Anos,Cheque,23,671,,
Não,52,256,622.0,156.0,691.6,Sim,Não,138.3,0,0,Não,0,PA,Feminino,84,Não,Sim,Não,0,Não,Anual,Débito Automático,12,614,,
Não,9,17,45.6,27.0,108.9,Sim,Não,54.5,0,4,Sim,0,KY,Masculino,59,Não,Não,Não,0,Sim,Anual,Cheque,18,160,,
Não,28,81,199.4,56.0,372.4,Sim,Não,74.5,0,4,Sim,0,NM,Feminino,77,Não,Sim,Não,0,Não,2 Anos,Cartão de Crédito,45,1271,,
Não,7,39,107.2,28.0,58.1,Sim,Não,14.5,0,5,Sim,0,CA,Feminino,37,Não,Não,Não,0,Sim,Mensal,Débito Automático,40,287,,
Não,17,80,182.3,68.0,248.2,Sim,Não,124.1,0,0,Não,0,WY,Masculino,65,Não,Sim,Não,0,Não,Anual,Débito Automático,10,161,,
Não,2,9,19.9,8.0,24.2,Sim,Não,12.1,0,7,Sim,0,HI,Feminino,70,Não,Sim,Não,0,Não,2 Anos,Cartão de Crédito,45,89,,
Não,7,32,65.5,28.0,90.3,Sim,Não,18.1,0,4,Sim,0,ME,Masculino,53,Não,Não,Não,0,Sim,Mensal,Débito Automático,45,294,,
Não,4,16,51.4,32.0,40.0,Sim,Não,8.0,0,4,Sim,0,HI,Feminino,69,Não,Sim,Não,0,Não,2 Anos,Débito Automático,33,129,,
Não,70,248,560.2,280.0,679.0,Sim,Não,339.5,0,0,Não,0,DC,Feminino,29,Sim,Não,Não,0,Não,2 Anos,Débito Automático,12,847,,
Não,57,183,458.9,114.0,695.4,Sim,Não,173.9,0,2,Sim,0,MD,Masculino,64,Não,Não,Não,0,Sim,Anual,Débito Automático,38,2170,,
Não,49,166,491.5,196.0,431.2,Sim,Não,215.6,0,2,Sim,0,LA,Masculino,82,Não,Sim,Não,0,Sim,2 Anos,Cartão de Crédito,64,3128,,
Não,8,16,47.6,56.0,117.6,Sim,Não,58.8,0,0,Não,0,HI,Masculino,23,Sim,Não,Não,0,Não,Mensal,Cartão de Crédito,11,88,,
Não,68,323,749.1,340.0,782.0,Sim,Não,156.4,0,0,Não,0,WY,Feminino,29,Sim,Não,Não,0,Não,Anual,Débito Automático,11,763,,
Não,8,16,46.2,32.0,80.8,Sim,Não,40.4,0,3,Não,41,WY,Masculino,60,Não,Não,Não,0,Não,Mensal,Débito Automático,38,291,,
Não,30,149,269.7,60.0,249.0,Sim,Não,83.0,0,0,Não,0,WA,Feminino,33,Não,Não,Não,0,Não,Anual,Cartão de Crédito,12,348,,
Não,69,347,755.0,276.0,386.4,Sim,Não,193.2,0,0,Não,0,MS,Feminino,53,Não,Não,Não,0,Não,2 Anos,Cartão de Crédito,14,943,,
Não,66,427,857.6,396.0,673.2,Sim,Não,336.6,0,3,Sim,0,IN,Masculino,41,Não,Não,Não,0,Sim,2 Anos,Cartão de Crédito,40,2621,,
Não,46,224,456.0,46.0,427.8,Sim,Não,107.0,0,5,Sim,0,TX,Feminino,55,Não,Não,Não,0,Sim,Mensal,Débito Automático,55,2520,,
Não,55,268,817.7,165.0,291.5,Sim,Não,145.8,0,4,Sim,0,AK,Feminino,45,Não,Não,Não,0,Sim,2 Anos,Cartão de Crédito,41,2249,,
Não,69,203,485.9,207.0,683.1,Sim,Não,227.7,0,2,Sim,0,WV,Masculino,44,Não,Não,Não,0,Sim,2 Anos,Cartão de Crédito,35,2398,,
Não,3,13,34.1,21.0,27.3,Sim,Não,6.8,0,10,Sim,0,MA,Masculino,52,Não,Não,Não,0,Não,Mensal,Cartão de Crédito,44,125,,
Não,5,10,29.7,35.0,66.0,Sim,Não,13.2,0,15,Sim,0,TN,Masculino,41,Não,Não,Não,0,Não,Mensal,Cartão de Crédito,16,77,,
Não,60,338,720.8,240.0,678.0,Sim,Não,226.0,0,0,Não,0,VA,Masculino,72,Não,Sim,Não,0,Não,2 Anos,Débito Automático,15,899,,
Não,2,4,12.0,12.0,20.4,Sim,Não,4.1,0,6,Sim,0,MT,Feminino,37,Não,Não,Não,0,Não,Mensal,Débito Automático,24,47,,
Não,24,182,357.5,72.0,235.2,Sim,Não,117.6,0,1,Sim,0,WA,Masculino,54,Não,Não,Não,0,Não,Mensal,Débito Automático,39,919,,
Não,43,141,342.0,430.0,421.4,Sim,Não,210.7,0,0,Não,0,AZ,Feminino,36,Não,Não,Não,0,Não,Mensal,Cartão de Crédito,9,372,,
Não,6,13,39.5,18.0,67.8,Sim,Não,17.0,0,4,Sim,0,KY,Feminino,60,Não,Não,Não,0,Não,Mensal,Débito Automático,31,173,,
Não,40,155,442.6,120.0,340.0,Sim,Não,68.0,0,0,Não,0,NE,Feminino,46,Não,Não,Não,0,Não,Anual,Cartão de Crédito,9,379,,
Não,19,86,174.4,57.0,148.2,Sim,Não,37.1,0,0,Não,0,MT,Masculino,68,Não,Sim,Não,0,Não,2 Anos,Cartão de Crédito,11,208,,
Não,5,8,19.1,20.0,21.0,Sim,Não,5.3,0,0,Não,0,MN,Feminino,33,Não,Não,Não,0,Não,Mensal,Cartão de Crédito,9,44,,
Não,26,74,155.0,130.0,265.2,Sim,Não,132.6,0,4,Sim,0,NV,Masculino,35,Não,Não,Não,0,Não,Mensal,Débito Automático,32,824,,
Não,71,197,570.1,355.0,1164.4,Sim,Não,582.2,0,0,Não,0,DC,Feminino,38,Não,Não,Não,0,Não,Anual,Cartão de Crédito,12,858,,
Não,73,316,732.0,292.0,963.6,Sim,Não,192.7,0,0,Não,0,VT,Feminino,63,Não,Não,Não,0,Não,2 Anos,Débito Automático,15,1119,,
Não,74,165,370.7,222.0,932.4,Sim,Não,233.1,0,0,Não,0,VT,Masculino,22,Sim,Não,Não,0,Não,2 Anos,Débito Automático,12,867,,
Não,64,276,575.8,192.0,556.8,Sim,Não,185.6,0,8,Não,38,UT,Feminino,41,Não,Não,Não,0,Sim,2 Anos,Cartão de Crédito,63,4041,,
Não,73,305,510.4,219.0,795.7,Sim,Não,159.1,0,0,Não,0,KY,Feminino,48,Não,Não,Não,0,Não,2 Anos,Débito Automático,14,1032,,
Não,29,189,324.3,174.0,208.8,Sim,Não,69.6,0,8,Sim,0,OH,Masculino,70,Não,Sim,Não,0,Sim,Anual,Débito Automático,48,1422,,
Não,25,132,344.0,75.0,255.0,Sim,Não,85.0,0,6,Sim,0,AZ,Feminino,41,Não,Não,Não,0,Sim,Anual,Débito Automático,37,905,,
Não,64,330,892.1,128.0,768.0,Sim,Não,256.0,0,1,Sim,0,MD,Feminino,55,Não,Não,Não,0,Sim,2 Anos,Débito Automático,44,2787,,
Não,24,73,193.1,120.0,189.6,Sim,Não,94.8,0,2,Sim,0,LA,Masculino,38,Não,Não,Não,0,Não,Mensal,Débito Automático,56,1348,,
Não,2,4,9.4,10.0,16.8,Sim,Não,4.2,0,10,Não,6,MO,Masculino,42,Não,Não,Não,0,Sim,Mensal,Débito Automático,52,98,,
Não,7,37,85.5,63.0,74.9,Sim,Não,15.0,0,6,Sim,0,WA,Feminino,48,Não,Não,Não,0,Sim,Mensal,Débito Automático,59,420,,
Não,69,257,481.4,276.0,696.9,Sim,Não,174.2,0,0,Não,0,RI,Feminino,57,Não,Não,Não,0,Não,2 Anos,Cartão de Crédito,15,1031,,
Não,40,60,198.6,360.0,288.0,Sim,Não,96.0,0,3,Sim,0,ME,Feminino,74,Não,Sim,Não,0,Sim,Anual,Débito Automático,55,2181,,
Não,68,457,955.6,136.0,1224.0,Sim,Não,306.0,0,6,Sim,0,CO,Masculino,55,Não,Não,Não,0,Sim,Anual,Cartão de Crédito,68,4662,,
Não,70,300,561.8,350.0,644.0,Sim,Não,161.0,0,11,Sim,0,RI,Feminino,65,Não,Não,Não,0,Sim,2 Anos,Débito Automático,45,3131,,
Não,72,155,504.0,576.0,460.8,Sim,Não,92.2,0,5,Sim,0,NC,Masculino,36,Não,Não,Não,0,Sim,2 Anos,Débito Automático,68,4893,,
Não,70,312,696.4,70.0,903.0,Sim,Não,180.6,0,13,Sim,0,FL,Feminino,58,Não,Não,Não,0,Sim,2 Anos,Cartão de Crédito,38,2681,,
Não,11,32,100.1,44.0,145.2,Sim,Não,36.3,0,9,Sim,0,MT,Feminino,49,Não,Não,Não,0,Sim,Anual,Débito Automático,41,456,,
Não,26,50,157.0,130.0,317.2,Sim,Não,105.7,0,24,Sim,0,MA,Feminino,28,Sim,Não,Não,0,Não,Mensal,Cartão de Crédito,38,996,,
Não,51,258,659.0,204.0,647.7,Sim,Não,323.9,0,2,Não,53,VT,Feminino,61,Não,Não,Não,0,Não,2 Anos,Cartão de Crédito,17,859,,
Não,8,33,72.4,56.0,95.2,Sim,Não,23.8,0,3,Sim,0,MN,Masculino,71,Não,Sim,Não,0,Não,2 Anos,Cartão de Crédito,45,363,,
Não,2,8,20.2,8.0,16.8,Sim,Sim,0.0,0,0,Não,0,IL,Masculino,32,Não,Não,Não,0,Não,Mensal,Cartão de Crédito,9,16,,
Não,12,55,175.4,36.0,130.8,Sim,Não,43.6,0,0,Não,0,MD,Feminino,27,Sim,Não,Não,0,Não,Mensal,Débito Automático,8,92,,
Não,47,171,372.0,94.0,418.3,Sim,Não,209.2,0,0,Não,0,MT,Feminino,22,Sim,Não,Não,0,Não,Anual,Débito Automático,9,423,,
Não,2,9,23.3,4.0,20.0,Sim,Não,5.0,0,0,Não,0,VT,Masculino,77,Não,Sim,Não,0,Não,2 Anos,Débito Automático,6,12,,
Não,18,72,178.5,90.0,120.6,Sim,Não,40.2,0,35,Não,27,CO,Feminino,33,Não,Não,Não,0,Sim,Mensal,Cartão de Crédito,25,446,,
Não,8,44,121.9,32.0,74.4,Sim,Não,24.8,0,6,Sim,0,NC,Feminino,42,Não,Não,Não,0,Não,Mensal,Débito Automático,35,282,,
Não,44,122,307.5,176.0,475.2,Sim,Não,95.0,0,8,Sim,0,WA,Masculino,53,Não,Não,Não,0,Sim,Mensal,Cartão de Crédito,47,2043,,
Não,3,17,37.4,18.0,50.7,Sim,Não,12.7,0,3,Sim,0,TN,Masculino,34,Não,Não,Não,0,Não,Mensal,Cartão de Crédito,17,51,,
Não,34,295,507.4,170.0,326.4,Sim,Não,81.6,0,0,Não,0,AR,Feminino,24,Sim,Não,Não,0,Não,Anual,Cartão de Crédito,13,448,,
Não,73,135,364.6,146.0,839.5,Sim,Não,279.8,0,5,Sim,0,DC,Masculino,45,Não,Não,Não,0,Sim,2 Anos,Débito Automático,57,4120,,
Não,75,242,753.3,300.0,960.0,Sim,Não,240.0,0,0,Não,0,TN,Feminino,21,Sim,Não,Não,0,Não,2 Anos,Cartão de Crédito,13,981,,
Não,70,328,911.6,490.0,728.0,Sim,Não,145.6,0,0,Não,0,MN,Feminino,59,Não,Não,Não,0,Não,2 Anos,Débito Automático,9,636,,
Não,32,116,288.8,96.0,496.0,Sim,Não,248.0,0,0,Não,0,MS,Feminino,34,Não,Não,Não,0,Não,Mensal,Débito Automático,11,349,,
Não,49,275,682.9,98.0,382.2,Sim,Não,76.4,0,0,Não,0,DC,Masculino,44,Não,Não,Não,0,Não,2 Anos,Cartão de Crédito,11,537,,
Não,10,60,119.2,50.0,129.0,Sim,Não,32.3,0,0,Não,0,NY,Masculino,60,Não,Não,Não,0,Não,Mensal,Cartão de Crédito,9,92,,
Não,57,330,859.6,342.0,729.6,Sim,Não,243.2,0,15,Sim,0,OK,Feminino,71,Não,Sim,Não,0,Sim,2 Anos,Débito Automático,29,1659,,
Não,58,198,523.0,290.0,661.2,Sim,Não,330.6,0,5,Não,42,GA,Feminino,46,Não,Não,Não,0,Não,Mensal,Cartão de Crédito,23,1341,,
Não,41,112,246.5,41.0,401.8,Sim,Não,100.5,0,0,Não,0,NJ,Feminino,53,Não,Não,Não,0,Não,2 Anos,Cartão de Crédito,10,399,,
Não,8,13,33.1,72.0,96.0,Sim,Não,48.0,0,2,Sim,0,MI,Feminino,50,Não,Não,Não,0,Não,Mensal,Débito Automático,22,181,,
Não,25,98,272.7,175.0,232.5,Sim,Não,77.5,0,1,Sim,0,NE,Feminino,77,Não,Sim,Não,0,Sim,2 Anos,Débito Automático,52,1296,,
Não,13,23,76.0,39.0,166.4,Sim,Não,41.6,0,0,Não,0,VA,Feminino,41,Não,Não,Não,0,Não,Mensal,Cartão de Crédito,12,151,,
Não,66,169,526.4,528.0,778.8,Sim,Sim,0.0,0,10,Sim,0,OH,Feminino,27,Sim,Não,Não,0,Sim,2 Anos,Débito Automático,49,3221,,
Não,70,283,1055.7,280.0,588.0,Sim,Não,147.0,0,7,Sim,0,AL,Feminino,29,Sim,Não,Não,0,Sim,2 Anos,Débito Automático,28,1975,,
Não,72,115,358.3,144.0,1008.0,Sim,Não,252.0,0,5,Sim,0,ND,Masculino,51,Não,Não,Não,0,Sim,Anual,Débito Automático,50,3586,,
Não,7,11,27.9,56.0,72.1,Sim,Não,24.0,0,3,Não,4,TN,Feminino,60,Não,Não,Não,0,Sim,Mensal,Débito Automático,50,347,,
Não,72,324,937.6,288.0,633.6,Sim,Não,211.2,0,14,Sim,0,DE,Feminino,23,Sim,Não,Não,0,Sim,2 Anos,Cartão de Crédito,32,2317,,
Não,1,2,5.0,4.0,11.2,Sim,Não,5.6,0,8,Sim,0,NY,Feminino,57,Não,Não,Não,0,Não,Mensal,Débito Automático,27,27,,
Não,74,102,295.8,370.0,473.6,Sim,Não,157.9,0,1,Sim,0,MS,Feminino,54,Não,Não,Não,0,Sim,2 Anos,Débito Automático,66,4866,,
Não,29,126,314.9,116.0,461.1,Sim,Não,153.7,0,2,Sim,0,MD,Feminino,36,Não,Não,Não,0,Sim,Mensal,Débito Automático,56,1603,,
Não,13,66,192.1,104.0,183.3,Sim,Não,45.8,0,0,Não,0,NE,Feminino,23,Sim,Não,Não,0,Não,2 Anos,Cartão de Crédito,13,170,,
Não,31,53,153.6,93.0,499.1,Sim,Não,249.6,0,19,Sim,0,AR,Feminino,25,Sim,Não,Não,0,Não,Mensal,Débito Automático,62,1895,,
Não,73,373,879.8,292.0,795.7,Sim,Não,159.1,0,11,Sim,0,WV,Feminino,50,Não,Não,Não,0,Sim,2 Anos,Débito Automático,53,3913,,
Não,19,49,133.1,133.0,209.0,Sim,Não,104.5,0,12,Sim,0,TN,Masculino,24,Sim,Não,Não,0,Sim,Mensal,Débito Automático,25,467,,
Não,70,497,984.9,1120.0,525.0,Sim,Não,262.5,0,14,Sim,0,MO,Masculino,21,Sim,Não,Não,0,Sim,2 Anos,Cartão de Crédito,36,2513,,
Não,57,173,398.8,285.0,684.0,Sim,Não,171.0,0,4,Sim,0,AR,Masculino,31,Não,Não,Não,0,Não,Mensal,Débito Automático,46,2607,,
Não,58,88,232.7,348.0,730.8,Sim,Não,182.7,0,1,Sim,0,TX,Feminino,34,Não,Não,Não,0,Sim,Anual,Débito Automático,23,1333,,
Não,32,64,225.0,32.0,400.0,Sim,Não,133.3,0,0,Não,0,AK,Feminino,58,Não,Não,Não,0,Não,2 Anos,Cartão de Crédito,15,467,,
Não,1,8,16.0,3.0,6.8,Sim,Não,1.4,0,5,Sim,0,TN,Feminino,53,Não,Não,Não,0,Não,Mensal,Cartão de Crédito,55,55,,
Não,64,285,698.8,192.0,627.2,Sim,Não,156.8,0,2,Não,7,NM,Masculino,50,Não,Não,Não,0,Não,2 Anos,Cartão de Crédito,50,3184,,
Não,56,373,782.1,168.0,660.8,Sim,Não,165.2,0,4,Sim,0,IA,Feminino,67,Não,Sim,Não,0,Sim,2 Anos,Cheque,34,1875,,
Não,66,315,796.0,198.0,699.6,Sim,Não,349.8,0,1,Sim,0,RI,Feminino,34,Não,Não,Não,0,Não,Anual,Débito Automático,61,4072,,
Não,62,84,247.0,248.0,620.0,Sim,Não,155.0,0,0,Não,0,NC,Masculino,30,Não,Não,Não,0,Não,2 Anos,Cheque,13,780,,
Não,71,163,424.1,426.0,426.0,Sim,Não,142.0,0,7,Sim,0,SD,Feminino,71,Não,Sim,Não,0,Sim,2 Anos,Cartão de Crédito,61,4290,,
Não,23,70,203.1,69.0,248.4,Sim,Não,49.7,0,4,Sim,0,KY,Masculino,36,Não,Não,Não,0,Sim,Mensal,Débito Automático,44,999,,
Não,5,23,62.5,25.0,56.5,Sim,Sim,0.0,0,14,Não,10,DC,Feminino,84,Não,Sim,Não,0,Não,2 Anos,Cartão de Crédito,26,123,,
Não,1,5,12.0,2.0,12.1,Sim,Sim,0.0,0,0,Não,0,KS,Feminino,48,Não,Não,Não,0,Não,Mensal,Cartão de Crédito,7,7,,
Não,55,241,498.9,330.0,632.5,Sim,Não,158.1,0,7,Sim,0,NC,Masculino,59,Não,Não,Não,0,Sim,2 Anos,Cartão de Crédito,40,2223,,
Não,2,6,18.4,8.0,26.8,Sim,Não,13.4,0,0,Não,0,SC,Feminino,39,Não,Não,Não,0,Não,Mensal,Cheque,9,18,,
Não,35,134,351.5,35.0,444.5,Sim,Não,148.2,0,5,Sim,0,CO,Masculino,51,Não,Não,Não,0,Sim,Mensal,Débito Automático,35,1216,,
Não,63,336,824.1,189.0,617.4,Sim,Não,123.5,0,0,Não,0,MN,Feminino,43,Não,Não,Não,0,Não,2 Anos,Cartão de Crédito,15,948,,
Não,15,49,139.0,60.0,73.5,Sim,Não,24.5,0,2,Sim,0,WY,Feminino,47,Não,Não,Não,0,Sim,Mensal,Cartão de Crédito,34,523,,
Não,1,6,15.0,9.0,9.7,Sim,Não,1.9,0,16,Não,15,NY,Masculino,23,Sim,Não,Não,0,Não,Mensal,Cheque,25,25,,
Não,37,201,484.3,37.0,329.3,Sim,Não,82.3,0,3,Sim,0,OH,Feminino,60,Não,Não,Não,0,Não,Anual,Débito Automático,36,1326,,
Não,29,63,202.5,145.0,258.1,Sim,Não,86.0,0,9,Sim,0,CT,Feminino,35,Não,Não,Não,0,Não,Mensal,Débito Automático,27,778,,
Não,60,99,239.5,300.0,966.0,Sim,Não,241.5,0,8,Sim,0,OK,Feminino,61,Não,Não,Não,0,Sim,2 Anos,Cartão de Crédito,56,3380,,
Não,67,130,335.2,201.0,636.5,Sim,Não,318.3,0,10,Não,0,IA,Feminino,68,Não,Sim,Não,0,Sim,2 Anos,Cheque,22,1496,,
Não,60,119,360.5,420.0,762.0,Sim,Não,190.5,0,1,Sim,0,VA,Feminino,50,Não,Não,Não,0,Sim,Anual,Cartão de Crédito,38,2292,,
Não,33,97,228.6,99.0,333.3,Sim,Sim,0.0,0,9,Sim,0,FL,Masculino,70,Não,Sim,Não,0,Não,Anual,Débito Automático,41,1335,,
Não,73,243,511.4,292.0,730.0,Sim,Não,365.0,0,8,Sim,0,NJ,Feminino,40,Não,Não,Não,0,Sim,2 Anos,Cartão de Crédito,74,5392,,
Não,64,341,891.7,320.0,608.0,Sim,Não,121.6,0,15,Não,48,SC,Masculino,25,Sim,Não,Não,0,Não,Mensal,Débito Automático,43,2758,,
Não,28,172,419.9,280.0,257.6,Sim,Sim,0.0,0,0,Não,0,MS,Masculino,34,Não,Não,Não,0,Não,Anual,Débito Automático,8,210,,
Não,5,16,31.9,30.0,64.0,Sim,Não,32.0,0,0,Não,0,IL,Feminino,63,Não,Não,Não,0,Não,2 Anos,Cartão de Crédito,7,34,,
Não,30,102,303.4,240.0,363.0,Sim,Não,72.6,0,0,Não,0,UT,Feminino,28,Sim,Não,Não,0,Não,Anual,Cheque,13,400,,
